Year,EmployerType,EmployerName,DepartmentOrSubdivision,Position,ElectedOfficial,Judicial,OtherPositions,MinPositionSalary,MaxPositionSalary,ReportedBaseWage,RegularPay,OvertimePay,LumpSumPay,OtherPay,TotalWages,DefinedBenefitPlanContribution,EmployeesRetirementCostCovered,DeferredCompensationPlan,HealthDentalVision,TotalRetirementAndHealthContribution,PensionFormula,EmployerURL,EmployerPopulation,LastUpdatedDate,EmployerCounty,SpecialDistrictActivities,IncludesUnfundedLiability,SpecialDistrictType
2020,City,San Diego,Police,Police Officer 2,False,False,,80517,97302,,96946,59669,203,10079,166897,17623,0,0,16700,34323,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Fire-Rescue,Fire Engineer,False,False,,65728,79456,,79456,65278,0,22056,166790,15965,0,0,7212,23177,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Sergeant,False,False,,97718,118123,,117691,26381,9404,13217,166693,24823,0,0,16700,41523,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Fire-Rescue,Fire Captain,False,False,,75733,91666,,69159,76250,466,20807,166682,22653,0,0,19313,41966,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Detective,False,False,,84552,102170,,101795,44113,10980,9715,166603,18665,0,0,14110,32775,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Officer 2,False,False,,80517,97302,,96946,50894,6461,12300,166601,18808,0,0,16298,35106,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Officer 2,False,False,,80517,97302,,14279,54231,0,98076,166586,18657,0,0,16700,35357,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Human Resources,Department Director,False,False,,63128,239138,,154960,0,0,11610,166570,0,0,14256,56,14312,N/A,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,City Attorney,Deputy City Attorney,False,False,,171326,198878,,159579,0,0,6963,166542,16715,0,9655,6681,33051,2.5% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Fire-Rescue,Fire Fighter 2,False,False,,56035,67642,,67512,67448,0,31552,166512,15737,0,0,19313,35050,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Fire-Rescue,Fire Battalion Chief,False,False,,88275,106829,,106829,18683,12097,28896,166505,21995,0,0,7683,29678,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Sergeant,False,False,,97718,118123,,114215,19840,0,32359,166414,24936,0,0,0,24936,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Officer 2,False,False,,80517,97302,,94050,54011,5342,12929,166332,16214,0,0,6106,22320,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Sergeant,False,False,,97718,118123,,97787,10147,8413,49955,166302,25533,0,0,7976,33509,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Sergeant,False,False,,97718,118123,,117691,12137,83,36353,166264,0,0,4200,11497,15697,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Development Services,Asst Development Services Dir,False,False,,33862,185640,,140226,0,26671,-708,166189,5986,0,11231,14563,31780,2.5% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Council District 7,Council Assistant,False,False,,21778,159349,,127952,0,32106,6129,166187,0,0,11772,6729,18501,N/A,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Officer 2,False,False,,80517,97302,,24606,33974,4192,103394,166166,19950,0,0,621,20571,3.0% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Sergeant,False,False,,97718,118123,,117691,23268,50,25121,166130,25376,0,0,15063,40439,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Fire-Rescue,Fire Battalion Chief,False,False,,88275,106829,,85258,71418,1911,7450,166037,21761,0,0,14162,35923,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,City Clerk,City Clerk,False,False,,37024,221125,,160098,0,0,5823,165921,16511,0,9686,13263,39460,2.5% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Sergeant,False,False,,97718,118123,,117691,25907,0,22289,165887,24131,0,0,16700,40831,3.0% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Fire-Rescue,Fire Captain,False,False,,75733,91666,,68404,80914,820,15730,165868,17225,0,0,19313,36538,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Storm Water,Associate Eng-Civil,False,False,,71094,85862,,85862,30487,7061,42394,165804,14615,0,9320,18,23953,2.5% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Homelessness Strategies,Department Director,False,False,,63128,239138,,167704,0,0,-1908,165796,19254,0,9813,15408,44475,2.5% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Real Estate Assets,Real Estate Assets Dir,False,False,,33862,185640,,164808,0,0,985,165793,19942,0,9971,13963,43876,2.5% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,City Attorney,Deputy City Attorney,False,False,,171326,198878,,155838,0,0,9942,165780,19125,0,9428,0,28553,2.5% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Fire-Rescue,Fire Battalion Chief,False,False,,88275,106829,,89624,48339,9397,18403,165763,0,0,3862,17087,20949,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Fire-Rescue,Fire Fighter 3,False,False,,58822,71011,,71011,60277,5628,28754,165670,17825,0,0,13319,31144,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Fire-Rescue,Lifeguard Chief,False,False,,50128,184330,,153472,0,9363,2763,165598,28734,0,9992,14485,53211,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Sergeant,False,False,,97718,118123,,116477,28755,0,20323,165555,23853,0,0,16700,40553,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Office Of Boards & Commissions,Department Director,False,False,,63128,239138,,144066,0,19523,1957,165546,0,0,13187,18584,31771,N/A,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Sergeant,False,False,,97718,118123,,117691,23208,1952,22684,165535,24450,0,0,12385,36835,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Fire-Rescue,Fire Prevention Inspector 2,False,False,,65728,79456,,79456,62496,1650,21890,165492,18945,0,0,18945,37890,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Fire-Rescue,Fire Engineer,False,False,,65728,79456,,56919,89474,0,19078,165471,16141,0,0,19064,35205,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Fire-Rescue,Fire Captain,False,False,,75733,91666,,70828,72423,466,21732,165449,9807,0,1859,14162,25828,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Sergeant,False,False,,97718,118123,,117691,14259,8683,24789,165422,20607,0,339,16700,37646,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Development Services,Senior Mechanical Engineer,False,False,,81952,99070,,94930,29631,0,40778,165339,0,0,14177,18,14195,N/A,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Fire-Rescue,Fire Engineer-Mast,False,False,,65728,79456,,52244,99351,1468,12193,165256,0,0,17863,6968,24831,N/A,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Officer 3,False,False,,84552,102170,,101064,17190,17968,28949,165171,20808,0,0,1683,22491,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Officer 2,False,False,,80517,97302,,75240,47474,2875,39554,165143,17895,0,0,13564,31459,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Officer 2,False,False,,80517,97302,,96946,47390,4452,16349,165137,18673,0,0,6968,25641,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Officer 3,False,False,,84552,102170,,101795,37535,4695,21084,165109,0,0,3581,8578,12159,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,City Attorney,Deputy City Attorney - Unrep,False,False,,171326,198878,,162073,0,0,2993,165066,20351,0,9805,1640,31796,2.5% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Fire-Rescue,Fire Fighter 3,False,False,,58822,71011,,67392,71244,443,25979,165058,16188,0,0,19313,35501,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Fire-Rescue,Fire Captain,False,False,,75733,91666,,67743,78792,6860,11605,165000,10207,0,1465,14962,26634,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,City Attorney,Deputy City Attorney - Unrep,False,False,,171326,198878,,165435,0,0,-658,164777,0,0,15110,13178,28288,2.5% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Sergeant,False,False,,97718,118123,,103267,15217,9035,37222,164741,24938,0,0,12385,37323,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Officer 2,False,False,,80517,97302,,96946,45252,7280,15221,164699,0,0,3460,11919,15379,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Sergeant,False,False,,97718,118123,,96946,38164,0,29571,164681,20450,0,0,16700,37150,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Officer 2,False,False,,80517,97302,,96946,19825,2682,45220,164673,21809,0,0,0,21809,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Sergeant,False,False,,97718,118123,,116477,22285,4991,20909,164662,23179,0,0,7818,30997,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Officer 2,False,False,,80517,97302,,58586,41117,5522,59388,164613,20921,0,0,11919,32840,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Officer 2,False,False,,80517,97302,,39219,32169,10749,82458,164595,18034,0,0,0,18034,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Sergeant,False,False,,97718,118123,,113148,24967,2901,23575,164591,25775,0,0,8825,34600,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Retirement,Program Manager,False,False,,50128,184330,,171267,0,3294,-10027,164534,17663,0,9954,19480,47097,2.5% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Storm Water,Senior Civil Engineer,False,False,,81952,99070,,99070,19655,0,45788,164513,14137,0,9314,4,23455,2.5% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Officer 2,False,False,,80517,97302,,96296,46057,5177,16961,164491,18522,0,0,6624,25146,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Officer 2,False,False,,80517,97302,,96946,18091,15480,33935,164452,18779,0,0,8475,27254,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Fire-Rescue,Deputy Fire Chief,False,False,,50128,184330,,155792,0,9363,-860,164295,33528,0,0,16783,50311,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Fire-Rescue,Fire Captain,False,False,,75733,91666,,69096,73141,5059,16920,164216,19659,0,0,6486,26145,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Sergeant,False,False,,97718,118123,,117691,21031,8413,16955,164090,0,0,4254,16700,20954,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Officer 2,False,False,,80517,97302,,95464,47069,6160,15339,164032,17347,0,0,7796,25143,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Fire-Rescue,Fire Captain,False,False,,75733,91666,,63871,92360,0,7784,164015,17973,0,0,19313,37286,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,City Attorney,Deputy City Attorney,False,False,,171326,198878,,149841,0,9005,5084,163930,0,0,14614,8162,22776,N/A,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Sergeant,False,False,,97718,118123,,97209,18582,8844,39217,163852,20032,0,0,225,20257,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,City Attorney,Deputy City Attorney,False,False,,171326,198878,,139855,0,26963,-3024,163794,0,0,12727,14170,26897,2.5% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Sergeant,False,False,,97718,118123,,117691,25618,4680,15790,163779,26642,0,0,11919,38561,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Fire-Rescue,Fire Captain,False,False,,75733,91666,,60586,69479,1064,32639,163768,17269,0,0,8176,25445,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Fire-Rescue,Fire Captain,False,False,,75733,91666,,68089,80167,895,14492,163643,18898,0,0,19313,38211,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Sergeant,False,False,,97718,118123,,113148,21949,1934,26589,163620,22558,0,0,1683,24241,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Sergeant,False,False,,97718,118123,,113262,27058,10654,12618,163592,22981,0,0,16700,39681,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,City Treasurer,Investment Officer,False,False,,37024,221125,,154731,0,7737,1069,163537,17764,0,9829,13319,40912,2.5% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Fire-Rescue,Fire Battalion Chief,False,False,,88275,106829,,81616,66394,0,15430,163440,19248,0,0,14162,33410,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Sergeant,False,False,,97718,118123,,116477,17994,0,28911,163382,22008,0,0,0,22008,3.0% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Officer 2,False,False,,80517,97302,,96946,29477,4226,32645,163294,18982,0,0,16700,35682,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Detective,False,False,,84552,102170,,101795,27651,7419,26113,162978,22765,0,0,7981,30746,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Sergeant,False,False,,97718,118123,,117691,12152,8413,24719,162975,12906,0,1971,8106,22983,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,City Attorney,Deputy City Attorney,False,False,,171326,198878,,157757,0,0,5196,162953,19890,0,9544,7760,37194,2.5% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Fire-Rescue,Fire Captain,False,False,,75733,91666,,66295,85250,0,11330,162875,18408,0,0,19311,37719,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,City Attorney,Deputy City Attorney,False,False,,171326,198878,,159579,0,3117,139,162835,20351,0,9833,17525,47709,2.5% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,City Attorney,Deputy City Attorney,False,False,,171326,198878,,158667,0,0,4127,162794,0,0,14596,8820,23416,N/A,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Officer 2,False,False,,80517,97302,,96946,40568,2883,22391,162788,11741,0,1655,15781,29177,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Officer 2,False,False,,80517,97302,,96946,40181,5390,20263,162780,17316,0,0,6486,23802,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Development Services,Associate Eng.-Mechanical,False,False,,71094,85862,,84189,51082,5407,22095,162773,13329,0,9853,16423,39605,2.5% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Fire-Rescue,Fire Captain,False,False,,75733,91666,,67397,77809,0,17537,162743,19531,0,0,6673,26204,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Sergeant,False,False,,97718,118123,,104062,26707,11599,20213,162581,17526,0,657,14612,32795,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Sergeant,False,False,,97718,118123,,113716,25156,3348,20326,162546,24203,0,0,16700,40903,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Fire-Rescue,Fire Engineer,False,False,,65728,79456,,47771,84705,6793,23272,162541,0,0,17162,7034,24196,N/A,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Detective,False,False,,84552,102170,,85389,40084,7204,29732,162409,0,0,3703,16700,20403,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Sergeant,False,False,,97718,118123,,117691,25945,838,17905,162379,23418,0,0,11919,35337,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Lieutenant,False,False,,125008,149656,,138811,3371,5971,14184,162337,25115,0,0,19200,44315,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Officer 2,False,False,,80517,97302,,96946,41371,4986,19032,162335,20209,0,0,16700,36909,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Sergeant,False,False,,97718,118123,,117691,9937,8058,26627,162313,23003,0,0,242,23245,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Sergeant,False,False,,97718,118123,,61242,584,1022,99458,162306,26643,0,0,6968,33611,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Fire-Rescue,Fire Captain,False,False,,75733,91666,,72292,60210,0,29724,162226,18043,0,0,19313,37356,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Officer 2,False,False,,80517,97302,,56060,45588,4183,56358,162189,17652,0,0,6624,24276,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Sergeant,False,False,,97718,118123,,116477,32274,0,13394,162145,21517,0,0,16700,38217,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Sergeant,False,False,,97718,118123,,117691,28547,0,15880,162118,20977,0,0,16700,37677,3.0% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Fire-Rescue,Fire Captain,False,False,,75733,91666,,91666,49835,0,20616,162117,20950,0,0,19313,40263,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Fire-Rescue,Fire Prevention Inspector 2,False,False,,65728,79456,,77859,62234,0,21668,161761,16630,0,0,6841,23471,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Officer 2,False,False,,80517,97302,,96946,42886,1244,20682,161758,21245,0,0,0,21245,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Sergeant,False,False,,97718,118123,,95427,22001,8031,36256,161715,24109,0,0,12385,36494,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Environmental Services,Senior Mechanical Engineer,False,False,,81952,99070,,99070,31790,4804,25979,161643,0,0,14891,13674,28565,N/A,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Fire-Rescue,Fire Captain,False,False,,75733,91666,,67208,78671,858,14805,161542,18315,0,0,19313,37628,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Officer 2,False,False,,80517,97302,,96946,40435,10880,13238,161499,18949,0,0,11919,30868,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Storm Water,Deputy Director,False,False,,50128,184330,,145947,0,5534,9977,161458,15363,0,9165,0,24528,2.5% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Fire-Rescue,Fire Engineer,False,False,,65728,79456,,47614,106897,1883,5053,161447,14612,0,0,19233,33845,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,City Attorney,Deputy City Attorney,False,False,,171326,198878,,144077,0,8658,8649,161384,0,0,14052,323,14375,N/A,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Fire-Rescue,Fire Engineer,False,False,,65728,79456,,49224,91419,0,20728,161371,16218,0,0,17087,33305,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Department Of Finance,Asst Department Director,False,False,,63128,239138,,154731,0,9299,-2695,161335,16649,0,9782,16970,43401,2.5% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Development Services,Senior Civil Engineer,False,False,,81952,99070,,99070,22175,0,40090,161335,13471,0,9244,3162,25877,2.5% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Detective,False,False,,84552,102170,,101795,16090,0,43435,161320,0,0,3742,0,3742,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Fire-Rescue,Fire Fighter 2,False,False,,56035,67642,,41232,99686,0,20330,161248,0,0,17418,6624,24042,N/A,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Fire-Rescue,Fire Captain,False,False,,75733,91666,,64881,89918,55,6348,161202,18250,0,0,19313,37563,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Development Services,Senior Mechanical Engineer,False,False,,81952,99070,,95104,22384,2808,40902,161198,0,0,13789,18,13807,N/A,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Fleet Operations,Deputy Director,False,False,,50128,184330,,151893,345,10096,-1177,161157,14925,0,9750,19480,44155,2.5% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Detective,False,False,,84552,102170,,101795,40088,7185,12073,161141,0,0,3633,16700,20333,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Officer 2,False,False,,80517,97302,,96946,32250,9681,22219,161096,20880,0,0,16700,37580,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Sergeant,False,False,,97718,118123,,114215,19290,5494,22092,161091,21546,0,0,13870,35416,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Lieutenant,False,False,,125008,149656,,149107,0,0,11974,161081,28362,0,0,19700,48062,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Sergeant,False,False,,97718,118123,,79074,6935,0,75006,161015,26128,0,0,16644,42772,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Detective,False,False,,84552,102170,,101795,43937,1872,13367,160971,20614,0,0,16700,37314,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Fire-Rescue,Fire Battalion Chief,False,False,,88275,106829,,84084,57923,6075,12872,160954,0,0,3649,8223,11872,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Fire-Rescue,Fire Fighter 3,False,False,,58822,71011,,47411,100405,0,13125,160941,17411,0,0,19313,36724,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Public Utilities,Plant Process Cntrl Supervisor(Plant Maintenance Coordinator),False,False,,72218,87360,,87360,59007,4515,10044,160926,11536,0,9552,8661,29749,2.5% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Sergeant,False,False,,97718,118123,,117691,11514,9169,22510,160884,22450,0,0,8162,30612,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Officer 2,False,False,,80517,97302,,96946,30417,339,33167,160869,19417,0,0,0,19417,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Officer 2,False,False,,80517,97302,,96946,42625,0,21289,160860,17175,0,0,5558,22733,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Fire-Rescue,Fire Battalion Chief,False,False,,88275,106829,,40923,43479,54945,21372,160719,0,0,3862,7156,11018,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Officer 2,False,False,,80517,97302,,96946,37230,4858,21508,160542,16867,0,0,5465,22332,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Officer 2,False,False,,80517,97302,,96478,35941,54,28048,160521,18849,0,0,8162,27011,3.0% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
