player_id,name,season,salary,team,position,draft_pick,draft_year
jamerda01,Dave Jamerson,1991-92,840000,Houston Rockets,Shooting Guard,15th overall,1990
jamerda01,Dave Jamerson,1992-93,1034000,Houston Rockets,Shooting Guard,15th overall,1990
jamerda01,Dave Jamerson,1993-94,780000,Houston Rockets,Shooting Guard,15th overall,1990
jamerda01,Dave Jamerson,1994-95,104000,Houston Rockets,Shooting Guard,15th overall,1990
jamesbe01,Bernard James,2012-13,473604,Dallas Mavericks,Center,33rd overall,2012
jamesbe01,Bernard James,2013-14,788872,Dallas Mavericks,Center,33rd overall,2012
jamesbe01,Bernard James,2014-15,915243,Dallas Mavericks,Center,33rd overall,2012
jamesbe01,Bernard James,2014-15,236866,Dallas Mavericks,Center,33rd overall,2012
jamesda01,Damion James,2010-11,1156320,New Jersey Nets,Small Forward,24th overall,2010
jamesda01,Damion James,2011-12,1243080,New Jersey Nets,Small Forward,24th overall,2010
jamesda01,Damion James,2012-13,50258,Brooklyn Nets,Small Forward,24th overall,2010
jameshe01,Henry James,1990-91,75000,Cleveland Cavaliers,Power Forward and Small Forward,,
jameshe01,Henry James,1991-92,477000,Cleveland Cavaliers,Power Forward and Small Forward,,
jameshe01,Henry James,1992-93,477000,Cleveland Cavaliers,Power Forward and Small Forward,,
jameshe01,Henry James,1993-94,150000,Los Angeles Clippers,Power Forward and Small Forward,,
jameshe01,Henry James,1996-97,181100,Atlanta Hawks,Power Forward and Small Forward,,
jameshe01,Henry James,1997-98,1000000,Cleveland Cavaliers,Power Forward and Small Forward,,
jamesje01,Jerome James,1998-99,287500,Sacramento Kings,Center,36th overall,1998
jamesje01,Jerome James,2001-02,465850,Seattle SuperSonics,Center,36th overall,1998
jamesje01,Jerome James,2002-03,4546000,Seattle SuperSonics,Center,36th overall,1998
jamesje01,Jerome James,2003-04,5000600,Seattle SuperSonics,Center,36th overall,1998
jamesje01,Jerome James,2004-05,5455200,Seattle SuperSonics,Center,36th overall,1998
jamesje01,Jerome James,2005-06,5000000,New York Knicks,Center,36th overall,1998
jamesje01,Jerome James,2006-07,5400000,New York Knicks,Center,36th overall,1998
jamesje01,Jerome James,2007-08,5800000,New York Knicks,Center,36th overall,1998
jamesje01,Jerome James,2008-09,6200000,Chicago Bulls,Center,36th overall,1998
jamesje01,Jerome James,2009-10,6600000,Chicago Bulls,Center,36th overall,1998
jamesle01,LeBron James,2003-04,4018920,Cleveland Cavaliers,Shooting Guard and Small Forward and Power Forward,1st overall,2003
jamesle01,LeBron James,2004-05,4320360,Cleveland Cavaliers,Shooting Guard and Small Forward and Power Forward,1st overall,2003
jamesle01,LeBron James,2005-06,4621800,Cleveland Cavaliers,Shooting Guard and Small Forward and Power Forward,1st overall,2003
jamesle01,LeBron James,2006-07,5828090,Cleveland Cavaliers,Shooting Guard and Small Forward and Power Forward,1st overall,2003
jamesle01,LeBron James,2007-08,13041250,Cleveland Cavaliers,Shooting Guard and Small Forward and Power Forward,1st overall,2003
jamesle01,LeBron James,2008-09,14410581,Cleveland Cavaliers,Shooting Guard and Small Forward and Power Forward,1st overall,2003
jamesle01,LeBron James,2009-10,15779912,Cleveland Cavaliers,Shooting Guard and Small Forward and Power Forward,1st overall,2003
jamesle01,LeBron James,2010-11,14500000,Miami Heat,Shooting Guard and Small Forward and Power Forward,1st overall,2003
jamesle01,LeBron James,2011-12,16022500,Miami Heat,Shooting Guard and Small Forward and Power Forward,1st overall,2003
jamesle01,LeBron James,2012-13,17545000,Miami Heat,Shooting Guard and Small Forward and Power Forward,1st overall,2003
jamesle01,LeBron James,2013-14,19067500,Miami Heat,Shooting Guard and Small Forward and Power Forward,1st overall,2003
jamesle01,LeBron James,2014-15,20644400,Cleveland Cavaliers,Shooting Guard and Small Forward and Power Forward,1st overall,2003
jamesle01,LeBron James,2015-16,22971000,Cleveland Cavaliers,Shooting Guard and Small Forward and Power Forward,1st overall,2003
jamesle01,LeBron James,2016-17,30963450,Cleveland Cavaliers,Shooting Guard and Small Forward and Power Forward,1st overall,2003
jamesle01,LeBron James,2017-18,33285709,Cleveland Cavaliers,Shooting Guard and Small Forward and Power Forward,1st overall,2003
jamesmi01,Mike James,2002-03,512435,Miami Heat,Point Guard,,
jamesmi01,Mike James,2003-04,638679,Boston Celtics,Point Guard,,
jamesmi01,Mike James,2004-05,3100000,Milwaukee Bucks,Point Guard,,
jamesmi01,Mike James,2005-06,3410000,Toronto Raptors,Point Guard,,
jamesmi01,Mike James,2006-07,5215000,Minnesota Timberwolves,Point Guard,,
jamesmi01,Mike James,2007-08,5632200,New Orleans Hornets,Point Guard,,
jamesmi01,Mike James,2008-09,6244093,Washington Wizards,Point Guard,,
jamesmi01,Mike James,2009-10,6466600,Washington Wizards,Point Guard,,
jamesmi01,Mike James,2011-12,277566,Chicago Bulls,Point Guard,,
jamesmi01,Mike James,2012-13,795401,Dallas Mavericks,Point Guard,,
jamesti01,Tim James,1999-00,728520,Miami Heat,Small Forward,25th overall,1999
jamesti01,Tim James,2000-01,783120,Charlotte Hornets,Small Forward,25th overall,1999
jamesti01,Tim James,2001-02,837720,Charlotte Hornets,Small Forward,25th overall,1999
jamesti01,Tim James,2001-02,105532,Philadelphia 76ers,Small Forward,25th overall,1999
jamisan01,Antawn Jamison,1998-99,1940000,Golden State Warriors,Power Forward and Small Forward,4th overall,1998
jamisan01,Antawn Jamison,1999-00,2503800,Golden State Warriors,Power Forward and Small Forward,4th overall,1998
jamisan01,Antawn Jamison,2000-01,2678400,Golden State Warriors,Power Forward and Small Forward,4th overall,1998
jamisan01,Antawn Jamison,2001-02,3388176,Golden State Warriors,Power Forward and Small Forward,4th overall,1998
jamisan01,Antawn Jamison,2002-03,10067750,Golden State Warriors,Power Forward and Small Forward,4th overall,1998
jamisan01,Antawn Jamison,2003-04,11326219,Dallas Mavericks,Power Forward and Small Forward,4th overall,1998
jamisan01,Antawn Jamison,2004-05,12584688,Washington Wizards,Power Forward and Small Forward,4th overall,1998
jamisan01,Antawn Jamison,2005-06,13843156,Washington Wizards,Power Forward and Small Forward,4th overall,1998
jamisan01,Antawn Jamison,2006-07,15101625,Washington Wizards,Power Forward and Small Forward,4th overall,1998
jamisan01,Antawn Jamison,2007-08,16360094,Washington Wizards,Power Forward and Small Forward,4th overall,1998
jamisan01,Antawn Jamison,2008-09,9923285,Washington Wizards,Power Forward and Small Forward,4th overall,1998
jamisan01,Antawn Jamison,2009-10,11641095,Cleveland Cavaliers,Power Forward and Small Forward,4th overall,1998
jamisan01,Antawn Jamison,2010-11,13358905,Cleveland Cavaliers,Power Forward and Small Forward,4th overall,1998
jamisan01,Antawn Jamison,2011-12,15076715,Cleveland Cavaliers,Power Forward and Small Forward,4th overall,1998
jamisan01,Antawn Jamison,2012-13,1352181,Los Angeles Lakers,Power Forward and Small Forward,4th overall,1998
jamisan01,Antawn Jamison,2013-14,1399507,Los Angeles Clippers,Power Forward and Small Forward,4th overall,1998
jamisha01,Harold Jamison,1999-00,301875,Miami Heat,Power Forward,,
jamisha01,Harold Jamison,2001-02,600000,Los Angeles Clippers,Power Forward,,
jaricma01,Marko Jaric,2002-03,1750000,Los Angeles Clippers,Shooting Guard and Small Forward and Point Guard,30th overall,2000
jaricma01,Marko Jaric,2003-04,1925000,Los Angeles Clippers,Shooting Guard and Small Forward and Point Guard,30th overall,2000
jaricma01,Marko Jaric,2004-05,2100000,Los Angeles Clippers,Shooting Guard and Small Forward and Point Guard,30th overall,2000
jaricma01,Marko Jaric,2005-06,5000000,Minnesota Timberwolves,Shooting Guard and Small Forward and Point Guard,30th overall,2000
jaricma01,Marko Jaric,2006-07,5525000,Minnesota Timberwolves,Shooting Guard and Small Forward and Point Guard,30th overall,2000
jaricma01,Marko Jaric,2007-08,6050000,Minnesota Timberwolves,Shooting Guard and Small Forward and Point Guard,30th overall,2000
jaricma01,Marko Jaric,2008-09,6575000,Memphis Grizzlies,Shooting Guard and Small Forward and Point Guard,30th overall,2000
jaricma01,Marko Jaric,2009-10,7100000,Memphis Grizzlies,Shooting Guard and Small Forward and Point Guard,30th overall,2000
jaricma01,Marko Jaric,2010-11,7625000,Memphis Grizzlies,Shooting Guard and Small Forward and Point Guard,30th overall,2000
jasiksa01,Sarunas Jasikevicius,2005-06,4000000,Indiana Pacers,Shooting Guard and Point Guard,,
jasiksa01,Sarunas Jasikevicius,2006-07,4000000,Golden State Warriors,Shooting Guard and Point Guard,,
jawaina01,Nathan Jawai,2008-09,442114,Toronto Raptors,Power Forward and Center,41st overall,2008
jawaina01,Nathan Jawai,2009-10,736420,Minnesota Timberwolves,Power Forward and Center,41st overall,2008
jeffech01,Chris Jefferies,2002-03,781800,Toronto Raptors,Shooting Guard and Small Forward,27th overall,2002
jeffech01,Chris Jefferies,2003-04,840360,Chicago Bulls,Shooting Guard and Small Forward,27th overall,2002
jeffeal01,Al Jefferson,2004-05,1407240,Boston Celtics,Power Forward and Center,15th overall,2004
jeffeal01,Al Jefferson,2005-06,1512840,Boston Celtics,Power Forward and Center,15th overall,2004
jeffeal01,Al Jefferson,2006-07,1618320,Boston Celtics,Power Forward and Center,15th overall,2004
jeffeal01,Al Jefferson,2007-08,2480885,Minnesota Timberwolves,Power Forward and Center,15th overall,2004
jeffeal01,Al Jefferson,2008-09,11000000,Minnesota Timberwolves,Power Forward and Center,15th overall,2004
jeffeal01,Al Jefferson,2009-10,12000000,Minnesota Timberwolves,Power Forward and Center,15th overall,2004
jeffeal01,Al Jefferson,2010-11,13000000,Utah Jazz,Power Forward and Center,15th overall,2004
jeffeal01,Al Jefferson,2011-12,14000000,Utah Jazz,Power Forward and Center,15th overall,2004
jeffeal01,Al Jefferson,2012-13,15000000,Utah Jazz,Power Forward and Center,15th overall,2004
jeffeal01,Al Jefferson,2013-14,13500000,Charlotte Bobcats,Power Forward and Center,15th overall,2004
jeffeal01,Al Jefferson,2014-15,13666667,Charlotte Hornets,Power Forward and Center,15th overall,2004
jeffeal01,Al Jefferson,2015-16,13833333,Charlotte Hornets,Power Forward and Center,15th overall,2004
jeffeal01,Al Jefferson,2016-17,10230179,Indiana Pacers,Power Forward and Center,15th overall,2004
jeffeal01,Al Jefferson,2017-18,9769821,Indiana Pacers,Power Forward and Center,15th overall,2004
jeffeam01,Amile Jefferson,2017-18,4608,Minnesota Timberwolves,Power Forward,,
jeffeco01,Cory Jefferson,2014-15,507336,Brooklyn Nets,Power Forward,60th overall,2014
jeffeco01,Cory Jefferson,2015-16,421449,Phoenix Suns,Power Forward,60th overall,2014
jefferi01,Richard Jefferson,2001-02,1379400,New Jersey Nets,Small Forward,13th overall,2001
jefferi01,Richard Jefferson,2002-03,1482840,New Jersey Nets,Small Forward,13th overall,2001
jefferi01,Richard Jefferson,2003-04,1586280,New Jersey Nets,Small Forward,13th overall,2001
jefferi01,Richard Jefferson,2004-05,2266794,New Jersey Nets,Small Forward,13th overall,2001
jefferi01,Richard Jefferson,2005-06,10200000,New Jersey Nets,Small Forward,13th overall,2001
jefferi01,Richard Jefferson,2006-07,11200000,New Jersey Nets,Small Forward,13th overall,2001
jefferi01,Richard Jefferson,2007-08,12200000,New Jersey Nets,Small Forward,13th overall,2001
jefferi01,Richard Jefferson,2008-09,13200000,Milwaukee Bucks,Small Forward,13th overall,2001
jefferi01,Richard Jefferson,2009-10,14200000,San Antonio Spurs,Small Forward,13th overall,2001
jefferi01,Richard Jefferson,2010-11,8400000,San Antonio Spurs,Small Forward,13th overall,2001
jefferi01,Richard Jefferson,2011-12,9282000,San Antonio Spurs,Small Forward,13th overall,2001
jefferi01,Richard Jefferson,2012-13,10164000,Golden State Warriors,Small Forward,13th overall,2001
jefferi01,Richard Jefferson,2013-14,11046000,Utah Jazz,Small Forward,13th overall,2001
jefferi01,Richard Jefferson,2014-15,1448490,Dallas Mavericks,Small Forward,13th overall,2001
jefferi01,Richard Jefferson,2015-16,1499000,Cleveland Cavaliers,Small Forward,13th overall,2001
jefferi01,Richard Jefferson,2016-17,2500000,Cleveland Cavaliers,Small Forward,13th overall,2001
jefferi01,Richard Jefferson,2017-18,2500000,Atlanta Hawks,Small Forward,13th overall,2001
jefferi01,Richard Jefferson,2017-18,1454756,Denver Nuggets,Small Forward,13th overall,2001
jeffrja01,Jared Jeffries,2002-03,1594920,Washington Wizards,Small Forward and Power Forward,11th overall,2002
jeffrja01,Jared Jeffries,2003-04,1714440,Washington Wizards,Small Forward and Power Forward,11th overall,2002
jeffrja01,Jared Jeffries,2004-05,1834080,Washington Wizards,Small Forward and Power Forward,11th overall,2002
jeffrja01,Jared Jeffries,2005-06,2433824,Washington Wizards,Small Forward and Power Forward,11th overall,2002
jeffrja01,Jared Jeffries,2006-07,5215000,New York Knicks,Small Forward and Power Forward,11th overall,2002
jeffrja01,Jared Jeffries,2007-08,5632200,New York Knicks,Small Forward and Power Forward,11th overall,2002
jeffrja01,Jared Jeffries,2008-09,6049400,New York Knicks,Small Forward and Power Forward,11th overall,2002
jeffrja01,Jared Jeffries,2009-10,6466600,Houston Rockets,Small Forward and Power Forward,11th overall,2002
jeffrja01,Jared Jeffries,2010-11,6883800,Houston Rockets,Small Forward and Power Forward,11th overall,2002
jeffrja01,Jared Jeffries,2011-12,1229255,New York Knicks,Small Forward and Power Forward,11th overall,2002
jeffrja01,Jared Jeffries,2012-13,1475106,Portland Trail Blazers,Small Forward and Power Forward,11th overall,2002
jenkich01,Charles Jenkins,2011-12,473604,Golden State Warriors,Point Guard and Shooting Guard,44th overall,2011
jenkich01,Charles Jenkins,2012-13,762195,Philadelphia 76ers,Point Guard and Shooting Guard,44th overall,2011
jenkiho01,Horace Jenkins,2004-05,385277,Detroit Pistons,Point Guard,,
jenkijo01,John Jenkins,2012-13,1204560,Atlanta Hawks,Shooting Guard,23rd overall,2012
jenkijo01,John Jenkins,2013-14,1258800,Atlanta Hawks,Shooting Guard,23rd overall,2012
jenkijo01,John Jenkins,2014-15,1312920,Atlanta Hawks,Shooting Guard,23rd overall,2012
jenkijo01,John Jenkins,2015-16,981000,Phoenix Suns,Shooting Guard,23rd overall,2012
jenkijo01,John Jenkins,2016-17,469841,Phoenix Suns,Shooting Guard,23rd overall,2012
jennibr01,Brandon Jennings,2009-10,2168520,Milwaukee Bucks,Point Guard,10th overall,2009
jennibr01,Brandon Jennings,2010-11,2331120,Milwaukee Bucks,Point Guard,10th overall,2009
jennibr01,Brandon Jennings,2011-12,2493720,Milwaukee Bucks,Point Guard,10th overall,2009
jennibr01,Brandon Jennings,2012-13,3179493,Milwaukee Bucks,Point Guard,10th overall,2009
jennibr01,Brandon Jennings,2013-14,7655503,Detroit Pistons,Point Guard,10th overall,2009
jennibr01,Brandon Jennings,2014-15,8000000,Detroit Pistons,Point Guard,10th overall,2009
jennibr01,Brandon Jennings,2015-16,8344497,Orlando Magic,Point Guard,10th overall,2009
jennibr01,Brandon Jennings,2016-17,4837318,New York Knicks,Point Guard,10th overall,2009
jennibr01,Brandon Jennings,2016-17,1200000,Washington Wizards,Point Guard,10th overall,2009
jennibr01,Brandon Jennings,2017-18,297169,Milwaukee Bucks,Point Guard,10th overall,2009
jennike01,Keith Jennings,1992-93,140000,Golden State Warriors,Point Guard,,
jennike01,Keith Jennings,1993-94,250000,Golden State Warriors,Point Guard,,
jennike01,Keith Jennings,1994-95,350000,Golden State Warriors,Point Guard,,
jennike01,Keith Jennings,1996-97,247500,Denver Nuggets,Point Guard,,
jentch01,Chris Jent,1994-95,250000,Houston Rockets,Small Forward,,
jentch01,Chris Jent,1996-97,247500,New York Knicks,Small Forward,,
jepsele01,Les Jepsen,1990-91,505000,Golden State Warriors,Center,28th overall,1990
jepsele01,Les Jepsen,1991-92,504000,Sacramento Kings,Center,28th overall,1990
jepsele01,Les Jepsen,1992-93,504000,Sacramento Kings,Center,28th overall,1990
jepsele01,Les Jepsen,1993-94,504000,Sacramento Kings,Center,28th overall,1990
jerebjo01,Jonas Jerebko,2009-10,457588,Detroit Pistons,Power Forward,39th overall,2009
jerebjo01,Jonas Jerebko,2010-11,762195,Detroit Pistons,Power Forward,39th overall,2009
jerebjo01,Jonas Jerebko,2011-12,4500000,Detroit Pistons,Power Forward,39th overall,2009
jerebjo01,Jonas Jerebko,2012-13,4500000,Detroit Pistons,Power Forward,39th overall,2009
jerebjo01,Jonas Jerebko,2013-14,4500000,Detroit Pistons,Power Forward,39th overall,2009
jerebjo01,Jonas Jerebko,2014-15,4500000,Boston Celtics,Power Forward,39th overall,2009
jerebjo01,Jonas Jerebko,2015-16,5000000,Boston Celtics,Power Forward,39th overall,2009
jerebjo01,Jonas Jerebko,2016-17,5000000,Boston Celtics,Power Forward,39th overall,2009
jerebjo01,Jonas Jerebko,2017-18,4000000,Utah Jazz,Power Forward,39th overall,2009
jerregr01,Grant Jerrett,2014-15,816481,Utah Jazz,Power Forward,40th overall,2013
jerregr01,Grant Jerrett,2015-16,947276,Utah Jazz,Power Forward,40th overall,2013
jetereu01,Eugene Jeter,2010-11,473604,Sacramento Kings,Point Guard,,
jianlyi01,Yi Jianlian,2007-08,2777760,Milwaukee Bucks,Power Forward,6th overall,2007
jianlyi01,Yi Jianlian,2008-09,2986080,New Jersey Nets,Power Forward,6th overall,2007
jianlyi01,Yi Jianlian,2009-10,3194400,New Jersey Nets,Power Forward,6th overall,2007
jianlyi01,Yi Jianlian,2010-11,4050499,Washington Wizards,Power Forward,6th overall,2007
jianlyi01,Yi Jianlian,2011-12,827197,Dallas Mavericks,Power Forward,6th overall,2007
jianlyi01,Yi Jianlian,2016-17,250000,Los Angeles Lakers,Power Forward,6th overall,2007
johnsbr01,Britton Johnsen,2003-04,44748,Orlando Magic,Small Forward and Center,,
johnsbr01,Britton Johnsen,2004-05,45369,Indiana Pacers,Small Forward and Center,,
johnsal01,Alexander Johnson,2006-07,412718,Memphis Grizzlies,Power Forward,45th overall,2006
johnsal01,Alexander Johnson,2007-08,687456,Miami Heat,Power Forward,45th overall,2006
johnsam01,Amir Johnson,2005-06,398762,Detroit Pistons,Center and Small Forward and Power Forward,56th overall,2005
johnsam01,Amir Johnson,2006-07,664209,Detroit Pistons,Center and Small Forward and Power Forward,56th overall,2005
johnsam01,Amir Johnson,2007-08,3666666,Detroit Pistons,Center and Small Forward and Power Forward,56th overall,2005
johnsam01,Amir Johnson,2008-09,3666667,Detroit Pistons,Center and Small Forward and Power Forward,56th overall,2005
johnsam01,Amir Johnson,2009-10,3666666,Toronto Raptors,Center and Small Forward and Power Forward,56th overall,2005
johnsam01,Amir Johnson,2010-11,5000000,Toronto Raptors,Center and Small Forward and Power Forward,56th overall,2005
johnsam01,Amir Johnson,2011-12,5500000,Toronto Raptors,Center and Small Forward and Power Forward,56th overall,2005
johnsam01,Amir Johnson,2012-13,6000000,Toronto Raptors,Center and Small Forward and Power Forward,56th overall,2005
johnsam01,Amir Johnson,2013-14,6500000,Toronto Raptors,Center and Small Forward and Power Forward,56th overall,2005
johnsam01,Amir Johnson,2014-15,7000000,Toronto Raptors,Center and Small Forward and Power Forward,56th overall,2005
johnsam01,Amir Johnson,2015-16,12000000,Boston Celtics,Center and Small Forward and Power Forward,56th overall,2005
johnsam01,Amir Johnson,2016-17,12000000,Boston Celtics,Center and Small Forward and Power Forward,56th overall,2005
johnsam01,Amir Johnson,2017-18,11000000,Philadelphia 76ers,Center and Small Forward and Power Forward,56th overall,2005
johnsan02,Anthony Johnson,1997-98,242000,Sacramento Kings,Point Guard and Shooting Guard,39th overall,1997
johnsan02,Anthony Johnson,1998-99,1000000,Atlanta Hawks,Point Guard and Shooting Guard,39th overall,1997
johnsan02,Anthony Johnson,1999-00,1100000,Orlando Magic,Point Guard and Shooting Guard,39th overall,1997
johnsan02,Anthony Johnson,2000-01,1200000,Atlanta Hawks,Point Guard and Shooting Guard,39th overall,1997
johnsan02,Anthony Johnson,2002-03,699935,New Jersey Nets,Point Guard and Shooting Guard,39th overall,1997
johnsan02,Anthony Johnson,2003-04,813679,Indiana Pacers,Point Guard and Shooting Guard,39th overall,1997
johnsan02,Anthony Johnson,2004-05,2200000,Indiana Pacers,Point Guard and Shooting Guard,39th overall,1997
johnsan02,Anthony Johnson,2005-06,2420000,Indiana Pacers,Point Guard and Shooting Guard,39th overall,1997
johnsan02,Anthony Johnson,2006-07,2640000,Atlanta Hawks,Point Guard and Shooting Guard,39th overall,1997
johnsan02,Anthony Johnson,2007-08,2860000,Sacramento Kings,Point Guard and Shooting Guard,39th overall,1997
johnsan02,Anthony Johnson,2008-09,1910000,Orlando Magic,Point Guard and Shooting Guard,39th overall,1997
johnsan02,Anthony Johnson,2009-10,2160000,Orlando Magic,Point Guard and Shooting Guard,39th overall,1997
johnsar02,Armon Johnson,2010-11,473604,Portland Trail Blazers,Point Guard,34th overall,2010
johnsar02,Armon Johnson,2011-12,762195,Portland Trail Blazers,Point Guard,34th overall,2010
johnsav01,Avery Johnson,1988-89,100000,Seattle SuperSonics,Point Guard,,
johnsav01,Avery Johnson,1990-91,50000,San Antonio Spurs,Point Guard,,
johnsav01,Avery Johnson,1992-93,140000,San Antonio Spurs,Point Guard,,
johnsav01,Avery Johnson,1993-94,300000,Golden State Warriors,Point Guard,,
johnsav01,Avery Johnson,1994-95,650000,San Antonio Spurs,Point Guard,,
johnsav01,Avery Johnson,1995-96,845000,San Antonio Spurs,Point Guard,,
johnsav01,Avery Johnson,1996-97,1040000,San Antonio Spurs,Point Guard,,
johnsav01,Avery Johnson,1997-98,3000000,San Antonio Spurs,Point Guard,,
johnsav01,Avery Johnson,1998-99,3000000,San Antonio Spurs,Point Guard,,
johnsav01,Avery Johnson,1999-00,3200000,San Antonio Spurs,Point Guard,,
johnsav01,Avery Johnson,2000-01,8000000,San Antonio Spurs,Point Guard,,
johnsav01,Avery Johnson,2001-02,4538000,Denver Nuggets,Point Guard,,
johnsav01,Avery Johnson,2002-03,4991800,Dallas Mavericks,Point Guard,,
johnsav01,Avery Johnson,2003-04,5445600,Golden State Warriors,Point Guard,,
johnsav01,Avery Johnson,2004-05,1100000,Dallas Mavericks,Point Guard,,
johnsbr02,Brice Johnson,2016-17,1273920,Los Angeles Clippers,Power Forward,25th overall,2016
johnsbr02,Brice Johnson,2017-18,1331160,Memphis Grizzlies,Power Forward,25th overall,2016
johnsbu01,Buck Johnson,1987-88,195000,Houston Rockets,Small Forward,20th overall,1986
johnsbu01,Buck Johnson,1988-89,220000,Houston Rockets,Small Forward,20th overall,1986
johnsbu01,Buck Johnson,1990-91,675000,Houston Rockets,Small Forward,20th overall,1986
johnsbu01,Buck Johnson,1991-92,775000,Houston Rockets,Small Forward,20th overall,1986
johnsbu01,Buck Johnson,1992-93,550000,Washington Bullets,Small Forward,20th overall,1986
johnsbu01,Buck Johnson,1993-94,715000,Washington Bullets,Small Forward,20th overall,1986
johnsca01,Carldell Johnson,2011-12,168035,New Orleans Hornets,Point Guard,,
johnsch03,Chris Johnson,2010-11,136509,Boston Celtics,Center,,
johnsch03,Chris Johnson,2010-11,27859,Portland Trail Blazers,Center,,
johnsch03,Chris Johnson,2011-12,762195,Portland Trail Blazers,Center,,
johnsch03,Chris Johnson,2012-13,447298,Minnesota Timberwolves,Center,,
johnsch03,Chris Johnson,2013-14,916099,Minnesota Timberwolves,Center,,
johnsch04,Chris Johnson,2012-13,61290,Memphis Grizzlies,Small Forward,,
johnsch04,Chris Johnson,2014-15,166897,Utah Jazz,Small Forward,,
johnsch04,Chris Johnson,2014-15,107674,Milwaukee Bucks,Small Forward,,
johnsch04,Chris Johnson,2015-16,981348,Utah Jazz,Small Forward,,
johnsch04,Chris Johnson,2017-18,25000,Houston Rockets,Small Forward,,
johnscl01,Clemon Johnson,1984-85,406000,Philadelphia 76ers,Center,44th overall,1978
johnscl01,Clemon Johnson,1985-86,412000,Philadelphia 76ers,Center,44th overall,1978
johnscl01,Clemon Johnson,1987-88,502000,Seattle SuperSonics,Center,44th overall,1978
johnsda04,Dakari Johnson,2017-18,815615,Oklahoma City Thunder,Center,48th overall,2015
johnsda01,Dave Johnson,1992-93,500000,Portland Trail Blazers,Shooting Guard,26th overall,1992
johnsda01,Dave Johnson,1993-94,650000,Portland Trail Blazers,Shooting Guard,26th overall,1992
johnsde02,DeMarco Johnson,1999-00,111871,New York Knicks,Power Forward,38th overall,1998
johnsde01,Dennis Johnson,1984-85,405000,Boston Celtics,Point Guard and Shooting Guard,29th overall,1976
johnsde01,Dennis Johnson,1985-86,782500,Boston Celtics,Point Guard and Shooting Guard,29th overall,1976
johnsde01,Dennis Johnson,1987-88,832500,Boston Celtics,Point Guard and Shooting Guard,29th overall,1976
johnsde01,Dennis Johnson,1988-89,835500,Boston Celtics,Point Guard and Shooting Guard,29th overall,1976
johnsde03,DerMarr Johnson,2000-01,2107200,Atlanta Hawks,Shooting Guard and Small Forward,6th overall,2000
johnsde03,DerMarr Johnson,2001-02,2265240,Atlanta Hawks,Shooting Guard and Small Forward,6th overall,2000
johnsde03,DerMarr Johnson,2002-03,2423280,Atlanta Hawks,Shooting Guard and Small Forward,6th overall,2000
johnsde03,DerMarr Johnson,2004-05,745046,Denver Nuggets,Shooting Guard and Small Forward,6th overall,2000
johnsde03,DerMarr Johnson,2005-06,835810,Denver Nuggets,Shooting Guard and Small Forward,6th overall,2000
johnsde03,DerMarr Johnson,2006-07,865063,Denver Nuggets,Shooting Guard and Small Forward,6th overall,2000
johnsde03,DerMarr Johnson,2007-08,42203,San Antonio Spurs,Shooting Guard and Small Forward,6th overall,2000
johnsed02,Eddie Johnson,1984-85,491000,Atlanta Hawks,Shooting Guard,49th overall,1977
johnsed02,Eddie Johnson,1985-86,275000,Atlanta Hawks,Shooting Guard,49th overall,1977
johnsed03,Eddie Johnson,1984-85,225000,Kansas City Kings,Shooting Guard and Small Forward,29th overall,1981
johnsed03,Eddie Johnson,1985-86,325000,Sacramento Kings,Shooting Guard and Small Forward,29th overall,1981
johnsed03,Eddie Johnson,1987-88,675000,Phoenix Suns,Shooting Guard and Small Forward,29th overall,1981
johnsed03,Eddie Johnson,1988-89,675000,Phoenix Suns,Shooting Guard and Small Forward,29th overall,1981
johnsed03,Eddie Johnson,1990-91,1000000,Seattle SuperSonics,Shooting Guard and Small Forward,29th overall,1981
johnsed03,Eddie Johnson,1991-92,1050000,Seattle SuperSonics,Shooting Guard and Small Forward,29th overall,1981
johnsed03,Eddie Johnson,1992-93,1100000,Seattle SuperSonics,Shooting Guard and Small Forward,29th overall,1981
johnsed03,Eddie Johnson,1993-94,1150000,Charlotte Hornets,Shooting Guard and Small Forward,29th overall,1981
johnsed03,Eddie Johnson,1995-96,1000000,Indiana Pacers,Shooting Guard and Small Forward,29th overall,1981
johnsed03,Eddie Johnson,1996-97,1200000,Indiana Pacers,Shooting Guard and Small Forward,29th overall,1981
johnsed03,Eddie Johnson,1997-98,326700,Houston Rockets,Shooting Guard and Small Forward,29th overall,1981
johnsed03,Eddie Johnson,1997-98,300000,Denver Nuggets,Shooting Guard and Small Forward,29th overall,1981
johnsed03,Eddie Johnson,1999-00,1000000,Houston Rockets,Shooting Guard and Small Forward,29th overall,1981
johnser02,Ervin Johnson,1993-94,617000,Seattle SuperSonics,Center,23rd overall,1993
johnser02,Ervin Johnson,1994-95,716600,Seattle SuperSonics,Center,23rd overall,1993
johnser02,Ervin Johnson,1995-96,767000,Seattle SuperSonics,Center,23rd overall,1993
johnser02,Ervin Johnson,1996-97,1636000,Denver Nuggets,Center,23rd overall,1993
johnser02,Ervin Johnson,1997-98,2281128,Milwaukee Bucks,Center,23rd overall,1993
johnser02,Ervin Johnson,1998-99,2594000,Milwaukee Bucks,Center,23rd overall,1993
johnser02,Ervin Johnson,1999-00,2951029,Milwaukee Bucks,Center,23rd overall,1993
